DonorID,FirstName,LastName,Email,Phone,City,State,ZipCode,LastDonationDate,TotalGifts,TotalAmountDonated,EventParticipation,EngagementScore
D03185,Nathan,Grimes,tsmith@hotmail.com,3120132796,Port Johnshire,IL,33109,8/9/2023,21,7271.29,Yes,92
D03186,Brooke,White,thomasgreen@stevens-navarro.org,559.652.1177x80028,Port Jonathanton,OR,79002,1/1/2023,2,13538.88,No,36
D03187,Gregory,Freeman,simmonsjacob@burnett.com,059-390-3064,Port Hannah,GA,20617,12/15/2023,18,612.43,No,25
D03188,Monica,Myers,tiffany86@hotmail.com,001-167-021-4929x078,Patriciaborough,NJ,16646,8/8/2022,15,2013.13,No,7
D03189,Brenda,Joyce,williamsmaria@edwards.com,401.077.2502,Jackshire,WI,66513,12/5/2024,1,10460.88,No,82
D03190,Michael,Hopkins,nathanbruce@espinoza-stanley.com,098-593-0608,Cruzshire,UT,84476,6/10/2024,5,23573.96,No,20
D03191,Frank,Allison,zacharystewart@miranda.com,382-913-5394x118,Jillhaven,NC,56239,12/1/2022,2,18043.36,No,5
D03192,Patricia,Ritter,hlee@gmail.com,001-727-429-3317x56136,East Eddiebury,VT,3664,10/2/2022,20,2221.4,No,18
D03193,Kaitlyn,Kelley,jonesmelissa@chase-davis.net,115.969.5549,Port Heather,MN,33671,6/25/2024,3,21161.02,No,33
D03194,Haley,Rogers,angelica61@phillips.com,+1-178-088-5576x34162,Travisfurt,ME,25882,1/10/2024,19,18312.87,No,79
D03195,Justin,Gregory,barry55@gmail.com,(316)402-3739x304,Lewisbury,VT,20641,2/22/2023,18,15281.44,Yes,35
D03196,Paul,Mooney,martharay@kim.info,(741)298-6037x790,South Jeremy,VA,41199,2/11/2024,29,20510.92,No,65
D03197,Frank,Todd,asmith@collins.com,425-317-0277x72178,South Sheliaport,CT,91589,5/24/2024,22,10114.66,No,63
D03198,Ashley,Myers,andre19@miller-estes.com,-8009,Port Michelleside,RI,43872,6/6/2023,18,5553.1,Yes,85
D03199,Tammie,Rose,charleslee@gomez.com,+1-312-354-8366x2539,South Andrew,CT,87468,3/19/2023,14,12810.34,No,72
D03200,Mercedes,Campbell,acevedomargaret@salas-jones.info,(718)323-9530x2155,Katherineville,NY,70402,8/4/2023,24,13730.07,Yes,71
D03201,Deborah,Horton,alexa56@gmail.com,001-522-393-1591,North John,WI,22761,6/30/2023,8,13467.39,Yes,41
D03202,Erica,Lee,amber66@gmail.com,5185079722,New Paula,NE,89340,5/20/2024,29,14135.54,Yes,50
D03203,Joseph,Chase,rebeccamccormick@anderson.com,108.918.8708x98500,Riverashire,NC,52331,2/14/2024,12,23718.65,No,30
D03204,Robert,Long,sherry65@yahoo.com,3889113203,Gutierrezmouth,IL,66691,11/21/2023,21,22558.1,No,38
D03205,Andrew,Anderson,danielspencer@decker.net,(096)033-7496x1269,North Patrickburgh,KS,34194,10/30/2022,10,21895.41,No,35
D03206,Kimberly,Goodwin,contrerasdavid@page.org,7280793446,East Michelleport,KS,70101,12/3/2023,23,20039.39,Yes,66
D03207,Katrina,Carpenter,briannguyen@golden.com,+1-690-910-2319x379,Francoton,RI,724,1/23/2023,20,23586.83,No,46
D03208,Alan,Trujillo,ofrench@gibbs.com,001-804-460-0791x9492,Port Maryshire,WV,43340,10/27/2024,17,2480.4,No,8
D03209,Rhonda,Horn,singletonnicole@hotmail.com,592.027.3049,Woodsbury,MI,37323,7/2/2023,11,6642.78,Yes,68
D03210,Deborah,Mckinney,duncanrichard@hotmail.com,001-978-055-0144x30111,Richardview,OH,87227,1/15/2024,2,12386.5,No,37
D03211,Carolyn,Ellis,michael52@brown.com,+1-670-512-1075x3535,Anitaside,DE,32257,10/8/2024,26,21166.43,Yes,85
D03212,Alan,Martin,stonerichard@yahoo.com,001-423-653-7558x49128,Holtside,DC,47043,1/3/2025,26,12639.04,Yes,13
D03213,Johnny,Taylor,kingjulie@larsen-walter.com,(642)491-4859,Warrenhaven,DC,96180,8/10/2022,4,18705.91,No,73
D03214,Linda,Dominguez,scottlinda@hotmail.com,(189)465-8547x3989,Brownshire,IL,93324,3/18/2025,1,3491.22,No,45
D03215,Kevin,Carter,roger54@knight-gomez.biz,016.127.9242,Krauseton,FL,11774,5/3/2024,15,6325.3,Yes,29
D03216,Tammy,Thomas,maria80@carey-schwartz.info,(281)150-7168x9232,Moranview,KY,43703,11/7/2024,13,18299.77,Yes,41
D03217,Dawn,Robinson,raymond98@gmail.com,001-171-146-7530x15705,Deniseview,NM,7794,6/8/2022,8,4135.06,Yes,56
D03218,Rodney,Goodman,freemandonald@yahoo.com,(701)430-2767x991,Sanderstown,LA,16271,11/8/2024,25,8796.87,Yes,88
D03219,Nicholas,Moss,douglas90@oliver-gibson.info,+1-824-404-2832x42009,Mahoneyhaven,IA,97532,10/8/2024,4,6636.36,Yes,16
D03220,Michael,Smith,leslielee@hotmail.com,410-842-9796x76426,Loriview,VT,15390,7/7/2023,10,8759.55,No,12
D03221,Johnathan,Barber,ysullivan@hotmail.com,331.325.6212,Tiffanystad,KY,93132,6/21/2022,19,17713.93,No,66
D03222,Steven,Johnston,james16@simpson-warren.biz,+1-741-405-5162x9772,Perryton,GA,26805,6/30/2023,18,9208.82,No,62
D03223,Erica,Gregory,rhays@bennett.com,+1-161-693-4961x746,New Trevorfort,CA,22083,4/12/2024,5,13890.48,No,19
D03224,Madison,Hinton,zanderson@bernard-miller.biz,878-207-9520x757,Crystalborough,MS,62333,10/26/2022,19,2516.3,No,30
D03225,Randy,Hernandez,kaylafernandez@yahoo.com,4648371530,Schneiderside,OK,83360,4/12/2024,26,20129.34,Yes,16
D03226,Curtis,Clements,kyleboyd@morton-ross.net,763.174.8167,West Evelyn,CT,78362,2/12/2025,23,9259.82,Yes,88
D03227,William,Simmons,hsantos@yahoo.com,312-182-7259x673,Lake Heathermouth,SC,19942,5/7/2022,27,16220.38,No,13
D03228,Eileen,Skinner,fmoore@hotmail.com,753-178-4164x7560,Arnoldview,IA,70721,4/21/2024,22,18140.23,Yes,69
D03229,Megan,Howe,bradley15@yahoo.com,+1-157-541-5796x142,North Timothyfort,RI,24228,11/13/2022,16,5257.33,Yes,23
D03230,Nicholas,Davis,christopherpace@hernandez-white.com,-1493,Mataside,AZ,47386,8/17/2022,1,22119.18,Yes,62
D03231,Deborah,Mccann,matthewnewton@gmail.com,622.353.4221x32868,Johnsland,SC,11206,7/2/2022,12,15413.28,No,31
D03232,Chelsea,White,julie89@greene-johns.info,973.259.8960x9939,North Matthewmouth,OH,23684,12/14/2023,24,10729.55,No,53
D03233,Kenneth,Williams,coxmelinda@mejia-smith.com,758-598-9344x3280,Friedmanside,VA,46792,10/24/2022,2,4574.73,No,17
D03234,Daniel,Baird,james13@wilson.com,001-194-094-5177x90171,Port Jordan,CT,11795,11/28/2022,21,23558.68,No,49
D03235,Caleb,Santos,keithhernandez@gmail.com,(489)495-0536x236,Charlesview,OR,64528,8/7/2024,25,18881.6,No,49
D03236,Vanessa,Watkins,smithchristopher@morse.com,+1-076-826-3740x68596,East Thomas,NJ,23493,4/2/2024,8,5216.45,No,67
D03237,Danielle,Booker,jessicamcguire@yahoo.com,652-157-2489x566,Colemanshire,MS,69948,7/2/2024,18,8456.02,Yes,26
D03238,Michelle,Sims,michelle87@walker.com,464-398-9979x30700,South Veronicamouth,AZ,26713,6/2/2024,25,20245.66,Yes,13
D03239,Jose,Powell,ivargas@gmail.com,666-052-2612x471,Port Donald,DE,96334,12/22/2024,16,17398.03,Yes,38
D03240,Jennifer,Johnson,avilacolin@gmail.com,052.064.0919,New Timothy,RI,31883,2/22/2023,5,19149.29,Yes,22
D03241,Patricia,Allen,jeremyrobinson@hotmail.com,+1-170-669-3548x9102,Port Felicia,NH,46828,3/17/2023,26,11041.2,Yes,85
D03242,Kent,Burns,delgadosusan@knight.biz,001-114-091-5581x673,Grantland,NE,65528,4/12/2023,22,17917.58,Yes,29
D03243,Edward,Watts,nstone@yahoo.com,339.970.4983x56327,Port Darintown,SD,70862,3/2/2024,13,9674.61,Yes,45
D03244,Kathy,Blevins,michael77@parsons-pitts.com,036.193.2887x5257,East Adrienne,OR,35591,6/13/2023,19,5297.35,No,46
D03245,Rachel,Delgado,katrinaturner@hotmail.com,(875)264-3797x97525,New Kylefurt,DC,24535,2/2/2025,29,15824.27,No,39
D03246,Linda,Bennett,kaitlyngay@hernandez.com,217-191-6849x5982,Roybury,OK,39205,6/8/2022,3,24400.83,No,69
D03247,Leah,Holt,markjones@yahoo.com,001-634-945-9053x7549,West Laura,CO,70529,9/14/2022,26,7778.81,No,78
D03248,Carol,Pope,riveratraci@rogers-hall.net,+1-049-511-4101x089,Joshuaville,NJ,61645,10/18/2024,8,11535.02,No,82
D03249,Donna,Barrett,qmoore@sanders-graham.biz,001-872-690-5947x1373,East Emilymouth,WY,13906,4/5/2023,27,16856.55,Yes,68
D03250,Erin,Strickland,amberbooker@flores-horton.net,001-266-695-9818,South Kathleenfurt,AZ,46531,1/31/2024,26,13546.83,Yes,97
D03251,Jennifer,Hancock,sharpdavid@hotmail.com,703.947.3125,West Seantown,UT,86423,7/22/2024,26,21088.83,Yes,39
D03252,Diana,Santos,jared36@hotmail.com,970-751-4976x740,Lindsayshire,AZ,13514,10/26/2023,12,19048.33,No,20
D03253,Whitney,Hill,curtiswaters@hotmail.com,2867416073,Lake Amy,IL,56632,4/24/2024,2,1476.26,No,77
D03254,Jordan,Delgado,qanderson@johnson.com,001-198-504-7882x55661,Nicholasfort,ND,95311,6/16/2022,11,24960.56,Yes,100
D03255,Robert,Richardson,jeffrey10@yahoo.com,(824)082-8727,West Tiffanybury,KY,99917,3/18/2023,12,18815.01,Yes,68
D03256,Paul,Wilson,sandra52@kramer.com,+1-406-470-8870x4491,South Nicole,SD,16096,10/29/2022,28,21600.3,No,35
D03257,Austin,Miller,joseph33@gmail.com,+1-607-302-7587x9432,North Josestad,FL,65157,2/6/2025,18,16286.92,Yes,8
D03258,Jean,Burns,cochranfrances@yahoo.com,001-050-009-4365x9607,Matthewshire,VT,10438,12/15/2022,13,21410,No,52
D03259,Ashley,Barnett,lorieaton@cantu.org,454-223-3606x94347,Josephmouth,LA,39832,12/13/2023,5,2827.33,Yes,40
D03260,James,Hicks,daviskaren@hotmail.com,(969)321-5299,Ashleymouth,VA,72851,8/13/2023,22,8706.49,No,36
D03261,Jessica,Johnson,jeremy49@crawford.com,(961)708-8548x188,Lake Tracey,WA,29310,1/19/2024,12,21913,Yes,6
D03262,Jeffrey,Berry,grossalexandra@gmail.com,(649)094-1254,Robertsshire,VT,74630,1/8/2025,2,5057.35,No,86
D03263,Amanda,Armstrong,tbrown@gmail.com,246.330.3458x4094,West Joseph,NH,62237,7/21/2022,5,1974.49,Yes,70
D03264,Kristen,Hill,ashley27@scott.com,089.436.6647,Lake Cathy,SD,5905,9/7/2022,7,19707.21,No,100
D03265,Rebecca,Mcgee,lleach@cisneros.com,+1-054-719-9613x06957,Port Mary,MT,41528,11/23/2022,26,20890.44,No,73
D03266,Emily,Bauer,garyperez@morris.info,001-071-308-0287x852,South Joseph,NJ,23678,1/31/2024,26,4083.05,Yes,16
D03267,William,White,shannon14@david.com,244.069.5351x7171,Hodgeview,NM,28476,7/1/2023,24,21361.56,No,46
D03268,Megan,Washington,ecollins@hotmail.com,882-213-1723,Stewartton,KY,71235,4/14/2022,12,17175.46,No,59
D03269,Mary,Newman,adam03@yahoo.com,(132)800-0195x9408,Lake Jack,AZ,2090,10/24/2023,16,13011.67,No,38
D03270,Nancy,Hamilton,wheath@yahoo.com,+1-749-503-3467x0577,Danielview,ID,42253,7/10/2022,23,20759.65,No,97
D03271,Howard,Duncan,smithtammy@yahoo.com,641.402.2695,Port Michaelstad,MA,53538,7/24/2023,8,10492.85,No,18
D03272,Connor,Garcia,melissadunn@wilson.net,(209)484-6180x28823,Jennamouth,KY,26673,11/6/2024,28,4865.97,No,12
D03273,David,Brown,carpentersarah@perry.net,001-884-377-2118,Stephensonville,KS,51336,4/18/2023,9,7135.62,Yes,54
D03274,Jonathan,Stout,qanderson@hotmail.com,185.175.3097,North George,NM,20593,2/11/2024,15,12639,No,91
D03275,Lindsey,Pope,jamessmith@bowen-ward.org,(048)681-8204,North Sarahstad,MA,55644,12/28/2024,5,13292.64,No,47
D03276,Kathryn,Lopez,eileenjohnson@yahoo.com,292-506-9832,North Lesliehaven,VT,43071,8/8/2022,13,20143.41,No,1
D03277,Isaac,Hess,rjohnson@hotmail.com,445-686-3146,Katrinafurt,MN,43138,6/20/2024,5,19787.99,No,15
D03278,Erin,Smith,codyharris@hotmail.com,-2487,East Amychester,TN,41919,9/20/2023,11,14542.54,No,91
D03279,Matthew,Hawkins,yolandameyer@hotmail.com,539-218-1124x64880,Richardsonmouth,NM,74507,6/26/2024,10,19524.02,No,80
D03280,Christopher,Herrera,rodriguezabigail@yahoo.com,889.907.0773x098,Maureenville,MO,16969,1/25/2025,20,4810.5,No,21
D03281,Michael,Burnett,corey42@gmail.com,922.282.1021,West Patrick,WV,30954,3/2/2024,13,1270.61,No,1
D03282,Julie,Freeman,dcurry@fleming.com,(234)841-7193x225,Cherylland,SC,77659,3/2/2025,9,21843.37,No,93
D03283,Kurt,Stone,hking@miller.com,177.918.5064x197,Chasehaven,ME,66780,3/21/2024,21,1907.35,No,67
D03284,Kristin,Richards,joanna85@hotmail.com,001-732-036-0714x987,East Douglasburgh,OR,13740,10/15/2023,14,6182.28,No,12
D03285,Mark,Reeves,charleswright@hotmail.com,3784457676,Lake Ashley,MA,32174,1/14/2023,18,17389.07,No,28
D03286,Jorge,Tyler,clarkmelissa@browning.com,+1-314-131-9299x32239,Tylerton,NE,57734,5/8/2023,15,10248.01,No,39
D03287,Kelly,Martinez,tracymurray@hotmail.com,780-005-0671x5663,East Sylvia,CA,44470,11/11/2023,10,21910.32,Yes,37
D03288,Melissa,Mullins,kfreeman@gmail.com,(856)880-1099x9734,New Kimberlymouth,KS,82245,10/22/2024,24,7463.54,Yes,95
D03289,Thomas,Sheppard,xjones@yahoo.com,-6471,Schneidertown,ME,6693,3/10/2024,7,316.55,No,60
D03290,Michelle,Merritt,mscott@richards.net,001-663-056-2597x2237,East Shawn,SD,38729,3/9/2024,8,7530.38,No,31
D03291,Brandy,White,harold72@gonzalez.com,9144288458,East Wesley,MN,83307,2/22/2025,28,14460.31,Yes,58
D03292,Sheryl,George,bwilson@gmail.com,160.496.0913,Scottfurt,AL,69399,6/4/2023,3,9410.94,Yes,97
D03293,Charles,White,millerchelsea@parker-rasmussen.com,077.262.9287,Port Annette,AL,39036,7/7/2022,15,13381.12,No,97
D03294,Pamela,Peters,karagutierrez@yahoo.com,(045)328-2485x802,Mullinsburgh,WA,41502,8/16/2022,16,21917.42,No,11
D03295,Vincent,Mcbride,katherinegreen@hotmail.com,001-576-998-5893x972,Andrewstad,GA,69348,6/30/2023,4,22813.88,No,29
D03296,Mikayla,Martinez,smithjessica@davis-peck.com,(108)966-4172x885,Josephberg,MN,93147,1/18/2023,21,6664.03,No,89
D03297,Patrick,Anderson,collinscourtney@hotmail.com,+1-518-955-3945x34523,East Jessica,MA,63232,2/17/2024,6,11564.27,No,13
D03298,Kenneth,Harris,tina73@stanley.org,521.461.1105x59794,Moorefort,NE,72048,5/2/2023,1,13737.62,Yes,51
D03299,Brian,Martin,yestrada@yahoo.com,(234)132-4262,East Thomasfurt,MT,75209,6/29/2024,4,23728.83,Yes,54
D03300,Melissa,Hart,silvapreston@owen.info,989.365.1956x54560,Bethanybury,ID,78889,7/23/2022,11,24965.46,No,19
D03301,Derrick,York,rtorres@brown.biz,566.197.3996,North Kimberly,OH,47477,10/21/2023,12,5900.47,Yes,58
D03302,James,Johnson,paulapruitt@hotmail.com,176-570-7794x912,Hoganland,NM,43117,1/21/2023,26,18179.96,No,36
D03303,Robert,Whitney,beckkaren@yahoo.com,325866370,Michaelborough,MD,20249,3/12/2023,29,9463.22,No,28
D03304,Ashley,Hunter,kwilliamson@yahoo.com,(169)870-9126,Greenville,MT,19231,4/20/2024,5,222.54,No,68
D03305,Rebecca,Cox,wilsonerin@yahoo.com,(717)382-3379x71302,Markshire,LA,93058,8/23/2023,23,251.13,No,3
D03306,Stephen,Stephens,nlowe@stokes.com,+1-715-133-2690x1873,Port Rebecca,MN,46326,10/19/2023,29,11524.94,Yes,89
D03307,Leslie,Henderson,richard88@hotmail.com,(376)274-2086x00219,Nicoleburgh,RI,50639,6/18/2022,21,12218.61,No,41
D03308,Jennifer,Landry,johnsonkatelyn@yahoo.com,241-644-7968,Campbellberg,MS,12239,7/17/2023,16,583.79,Yes,35
D03309,Kimberly,Smith,shellymason@yahoo.com,-4353,Velasquezland,NV,70278,1/1/2025,13,17179.45,Yes,93
D03310,Tony,Turner,stacymoon@yahoo.com,-2932,Bakerville,NC,5946,10/19/2022,13,7364.2,No,93
D03311,Crystal,Shah,nicole02@yahoo.com,754-880-6174x7383,Rachelstad,WY,84036,4/2/2023,17,14006.13,Yes,76
D03312,Gregory,Stone,tracyfranco@coleman.org,001-669-471-8344x9985,Port Tony,LA,62550,3/2/2024,27,7536.96,No,99
D03313,Cynthia,Patton,jill87@hotmail.com,(472)553-6555x6059,East Samuel,WI,76820,8/14/2024,7,4195.02,No,84
D03314,Adam,Hopkins,lmontgomery@hotmail.com,001-233-892-5169x13068,Williamston,ND,58818,12/16/2023,8,10191.2,Yes,81
D03315,Joshua,Wallace,wgarner@yahoo.com,129.285.0341,Aaronberg,TN,18408,11/15/2024,13,5822.19,Yes,76
D03316,Kathleen,Ray,melissa45@johnson.com,590.706.7151,Chadview,LA,41085,9/18/2024,23,13379.33,No,50
D03317,Gary,Neal,msimpson@smith.net,258-621-7008x78132,Stevenshire,ND,57576,7/29/2023,27,4986.74,No,100
D03318,Kathy,Mills,natalie94@yahoo.com,+1-911-118-2798x405,Roachside,MO,88310,9/10/2024,16,12719.98,No,74
D03319,Tracy,Andersen,scottbriggs@spencer-mcmahon.info,+1-827-345-9986x5989,Rodriguezville,DC,67315,5/16/2024,29,3951.32,No,82
D03320,Kathryn,Bell,jerome33@ferguson.com,-4232,Danielville,NC,74776,9/16/2024,4,16780.95,No,30
D03321,Christopher,Medina,richardjames@warren.com,3163073359,Lake Christopherview,NH,69113,6/11/2023,8,18853.36,No,72
D03322,Christina,Clark,stephenbrown@yahoo.com,001-985-751-2253x7698,Alexisland,IA,41004,10/13/2024,16,2777.65,Yes,77
D03323,Cynthia,Garcia,aaron63@cochran.com,828-241-0420x7101,Lambland,ME,99870,3/25/2022,21,11705.7,No,95
D03324,Richard,Weiss,dale26@black-booth.info,001-563-391-8075x7644,Bradleyburgh,MD,8953,5/7/2022,10,1790.38,No,70
D03325,Tammy,Young,jamescarter@yahoo.com,+1-322-933-0742x328,New Robertchester,CT,40483,10/5/2024,25,14962.6,No,54
D03326,Patrick,Lopez,deborah46@yahoo.com,+1-310-498-8069x440,West Sarahport,AK,64792,3/25/2023,12,6624.82,No,71
D03327,Benjamin,Evans,jefferyvincent@berger.org,(372)136-6159x28224,East Alexander,MD,38157,3/22/2022,12,13200.06,No,85
D03328,James,Wall,daniel92@gmail.com,001-638-256-9716,Stevensview,DC,58202,8/9/2022,26,12946.18,Yes,51
D03329,Nathan,Bernard,brownchristopher@gmail.com,+1-917-554-1330x815,Jessicaton,AZ,24825,10/20/2022,5,23110.37,No,28
D03330,Alexis,Guzman,zwilliams@hotmail.com,+1-113-001-0589x91144,West Alexandria,IN,53069,8/15/2022,16,13736.1,No,64
D03331,Marco,Robinson,danny48@vargas-murray.org,424.941.5613,East Shannon,RI,76727,2/18/2024,1,14583.3,No,85
D03332,Martha,Howard,aprilforbes@gmail.com,(466)390-7387x565,Port Richardfort,UT,5232,9/23/2023,28,10053.3,Yes,21
D03333,James,Anderson,bakerjason@yahoo.com,+1-619-112-9490x40127,New Jessicaburgh,PA,70439,4/8/2022,9,23728.01,No,88
D03334,Erica,Dean,joseph78@hotmail.com,(419)750-2887,East Jenniferland,WA,88508,10/18/2022,12,19434.1,No,27
D03335,Courtney,Jones,andrew52@johnson-hodges.com,381.745.4985,Victorland,AZ,17219,9/16/2023,5,7149.42,No,27
D03336,John,Scott,wcook@yahoo.com,(275)777-7832x18673,Mcleanland,NJ,84416,12/9/2022,22,21108.36,Yes,77
D03337,Heather,James,smiller@frazier.com,726.568.3720,East Andrewton,NJ,24241,9/13/2022,20,10821.26,No,50
D03338,Maxwell,Mckee,nnielsen@rodriguez.com,4516559151,East Denise,KS,6317,4/27/2022,22,20720.11,Yes,29
D03339,David,Ross,gravestammy@gmail.com,827.335.0214x2172,Smithmouth,WY,14347,12/26/2022,28,20575.74,No,39
D03340,Patrick,Miller,cmcconnell@gmail.com,998-982-3722,West Michaelmouth,UT,25246,10/14/2022,24,4737.98,No,57
D03341,Brianna,King,burnscarl@gmail.com,282-344-2907x122,Lake Laura,LA,58393,5/31/2023,3,17534.51,Yes,92
D03342,Gary,Coleman,david06@yahoo.com,001-302-530-0723x2484,Joannland,MA,8068,1/7/2025,5,7280.26,No,37
D03343,Madison,Neal,djohnson@harris.info,440-513-7488x705,Lake Tony,TN,21719,10/18/2022,2,7451.37,No,93
D03344,Kenneth,Herrera,lindaperez@hotmail.com,480-057-2529x44930,North Jessicamouth,AR,84425,6/21/2022,14,7422.77,No,64
D03345,Kelly,Jones,vlewis@hotmail.com,001-982-332-1532,Hardingshire,WI,78797,9/20/2022,2,18144.69,No,48
D03346,Jessica,Oconnor,parrishnatalie@hotmail.com,233.201.8616x26456,Mcintoshstad,MD,63258,5/23/2023,13,5761.05,No,22
D03347,Caitlyn,Cowan,dlopez@smith.net,9807872113,Port Annaview,NE,59582,8/22/2024,7,42.63,No,100
D03348,Matthew,Terry,qlara@stevenson.biz,+1-847-040-2274x9300,South Richardmouth,FL,71398,2/18/2024,10,17886.62,Yes,30
D03349,Pamela,Lee,julie84@yahoo.com,001-382-955-3631x5737,Port Timothybury,DE,82559,7/27/2023,13,4296.19,Yes,28
D03350,Wendy,Watson,piercedonna@yahoo.com,3885772603,Parkerport,IA,42982,10/18/2023,16,2629.97,No,23
D03351,Matthew,Sandoval,gonzalezjacob@johnson.com,360.635.9999,New Jessica,PA,57405,2/23/2024,26,5953.15,Yes,97
D03352,Rachel,Hoover,rodneyweber@gmail.com,6702317508,East Sharonmouth,DC,15464,3/7/2023,14,9509.92,No,4
D03353,Michael,Jacobs,erik02@meza.com,053-521-6229,East Bryan,HI,8498,12/18/2023,11,11908.14,Yes,3
D03354,Jacob,Barnes,chunglynn@kent.biz,(522)119-8644x71334,Austinmouth,NM,23327,9/6/2023,10,1133.36,No,61
D03355,Stacy,Hernandez,tanya30@yahoo.com,812-916-8606,Nicholastown,NM,56473,6/11/2022,6,24264.92,No,96
D03356,Samantha,Riddle,joshua02@ford.com,(536)138-1848,Delgadoville,MD,44201,4/8/2023,4,17907.26,No,4
D03357,Richard,Hamilton,clarencebray@yahoo.com,867.771.1090x933,Justinhaven,MO,58952,3/8/2025,21,8093.39,No,65
D03358,Jeremy,Johnson,carterjames@meza.biz,+1-207-625-7316x9562,South Sherri,IN,20267,7/25/2024,1,7981.06,No,12
D03359,Jessica,Munoz,turnernancy@johnson.com,-7101,East Albert,SC,4776,7/20/2024,7,11224.59,No,13
D03360,David,Jones,jeanne38@yahoo.com,+1-100-366-7580x827,Jenningsmouth,CA,37987,8/25/2024,24,15663.6,Yes,34
D03361,Jessica,Martinez,ngreene@hotmail.com,377.997.9315,Frenchport,NJ,69100,7/22/2024,9,3676.4,No,59
D03362,Brittany,Rodriguez,mariah55@fox.com,936.574.8586x85873,Port Brianside,DC,22024,1/16/2025,8,4739.47,No,93
D03363,Gary,Kelley,toddheath@duran.biz,+1-257-443-3872x3414,Kanechester,NC,17369,6/28/2023,5,21488.68,No,73
D03364,Michael,Jones,brendaparrish@gmail.com,(939)911-9686,Kellyside,FL,71477,5/31/2024,19,6421.25,No,31
D03365,Debra,Bowman,monicadiaz@yahoo.com,(113)759-6488,South Louisburgh,MT,83697,3/13/2023,10,9517.27,Yes,71
D03366,Benjamin,Cox,rogersmatthew@gmail.com,206.797.2384x281,Port Cristianport,IA,65848,2/14/2025,11,21784.37,Yes,13
D03367,Nancy,Cook,gilesdavid@luna-phelps.org,269.549.0010x38012,Port Bianca,UT,82098,2/12/2025,25,16585.43,No,54
D03368,Jonathan,Nelson,jose87@yahoo.com,924-463-3029,Hudsonhaven,NH,76589,5/12/2024,15,8555.96,No,2
D03369,Amanda,Melton,alexis48@campbell.com,399.599.2740x339,Stevenshire,TX,3100,3/24/2024,6,17098.81,No,33
D03370,Brandon,Perez,destinyroberts@roberts.info,(132)839-0684,New Erin,VT,94074,6/15/2022,15,511.69,No,50
D03371,Virginia,Smith,michael59@hotmail.com,515639351,West David,MS,93796,1/7/2023,5,18396.35,Yes,7
D03372,Ebony,Bennett,michelle88@trevino.com,039.949.2013,Port Sarahville,AL,26587,5/31/2024,29,12185.66,Yes,18
D03373,Desiree,Novak,vgonzales@west-huff.info,001-303-422-8995x18243,Anthonyview,SD,91756,7/15/2023,19,20333.29,No,51
D03374,Andrew,Gray,nathan25@yahoo.com,(565)094-8464,Ryanville,AK,15461,2/16/2024,22,23866.85,Yes,8
D03375,Hannah,Garcia,jaywest@doyle-burnett.com,001-556-990-3365x45315,Lake Kristine,IA,63519,6/18/2023,19,23146.2,Yes,55
D03376,Robert,Frost,bgilbert@yahoo.com,434.797.5643x2733,Brandonside,IN,60947,8/7/2022,10,22733.44,No,76
D03377,Omar,Thompson,morgan59@kelley-collins.biz,(999)604-3206,West Jasonhaven,MN,76574,3/30/2023,12,12814.01,No,43
D03378,Amy,Chandler,sandra16@yahoo.com,121-704-3796,Port Brianna,OH,14796,5/18/2023,22,9016.35,Yes,59
D03379,Thomas,Parker,ericapeterson@hopkins-freeman.com,001-508-433-7241x74909,East Robert,AL,75457,3/8/2024,4,11636.58,No,30
D03380,Eric,Nicholson,brenda50@gmail.com,827.698.1716x420,New Virginiamouth,IN,79011,1/7/2023,18,17253.6,No,59
D03381,Heather,Burns,ngriffin@hotmail.com,+1-743-751-7778x4251,Clarkeshire,OH,38743,3/4/2025,16,22102.26,Yes,9
